ENTREZID	SYMBOL	TXCHROM
66940	Shisa5	chr9
22040	Trex1	chr9
235610	Atrip	chr9
100862078	NA	NA
66167	Tma7	chr9
66658	Ccdc51	chr9
665413	NA	NA
235611	Plxnb1	chr9
100503119	NA	NA
320082	Fbxw21	chr9
211305	Fbxw13	chr9
434440	Fbxw20	chr9
50757	Fbxw14	chr9
668758	Fbxw28	chr9
382156	Fbxw22	chr9
320083	Fbxw16	chr9
235612	Fbxw19	chr9
635668	Fbxw23	NA
382105	Fbxw15	chr9
382106	Fbxw24	chr9
546160	Fbxw25	NA
546161	Fbxw18	chr9
382109	Fbxw26	chr9
76998	Fbxw27	chr9
78709	Spink8	chr9
378954	3000002C10Rik	chr9
54369	Nme6	chr9
12796	Camp	chr9
12530	Cdc25a	chr9
17758	Map4	chr9
100862290	NA	NA
72831	Dhx30	chr9
100038739	Gm10615	NA
20588	Smarcc1	chr9
29873	Cspg5	chr9
72341	Elp6	chr9
235623	Scap	chr9
104831	Ptpn23	chr9
18054	Ngp	chr9
270201	Klhl18	chr9
16578	Kif9	chr9
235626	Setd2	chr9
67169	Nradd	chr9
235627	Nbeal2	chr9
72654	Ccdc12	chr9
19228	Pth1r	chr9
17897	Myl3	chr9
235628	Prss42	chr9
73336	Prss44	chr9
272643	Prss43	chr9
260408	Prss45	chr9
74306	Prss46	chr9
235631	Prss50	chr9
20776	Tmie	chr9
235633	Als2cl	chr9
235634	Fam240a	chr9
21667	Tdgf1	chr9
74249	Lrrc2	chr9
235636	Rtp3	chr9
100038395	1700061E17Rik	NA
17002	Ltf	chr9
100504625	NA	NA
54199	Ccrl2	chr9
71268	Lrrfip2	chr9
17350	Mlh1	chr9
77781	Epm2aip1	chr9
320429	Trank1	chr9
245038	Dclk3	chr9
20840	Stac	chr9
74100	Arpp21	chr9
723815	Mir128-2	chr9
100504643	Gm20326	NA
620760	2900079G21Rik	chr9
100043801	NA	NA
102688	AU023762	chr9
18571	Pdcd6ip	chr9
76499	Clasp2	chr9
22221	Ubp1	chr9
72179	Fbxl2	chr9
382111	Susd5	chr9
77049	4921528I07Rik	NA
12046	Bcl2a1c	chr9
75100	4930525D18Rik	NA
75116	4930520O04Rik	chr9
56693	Crtap	chr9
100504715	Tmppe	chr9
12091	Glb1	chr9
12773	Ccr4	chr9
636931	Trim71	chr9
78893	Cnot10	chr9
235661	Dync1li1	chr9
67213	Cmtm6	chr9
102545	Cmtm7	chr9
70031	Cmtm8	chr9
333433	Gpd1l	chr9
100043813	Rps27rt	chr3
74486	Osbpl10	chr9
100862039	NA	NA
68292	Stt3b	chr9
111186	Stmn1-rs1	chr9
73856	4930428G15Rik	NA
73748	Gadl1	chr9
668829	Gm9385	NA
21813	Tgfbr2	chr9
207181	Rbms3	chr9
100502649	NA	NA
100039681	Zcwpw2	NA
27215	Azi2	chr9
67899	Cmc1	chr9
100502695	Gm17399	chr9
71196	4933432G23Rik	chr9
13813	Eomes	chr9
54214	Golga4	chr9
104099	Itga9	chr9
100039768	1700024F20Rik	NA
69274	Ctdspl	chr9
387218	Mir26a-1	chr9
22351	Vill	chr9
18799	Plcd1	chr9
320256	Dlec1	chr9
235674	Acaa1b	chr9
382113	Slc22a14	chr9
102570	Slc22a13	chr9
109280	Slc22a13b	chr9
108737	Oxsr1	chr9
17874	Myd88	chr9
113868	Acaa1a	chr9
102448	Xylb	chr9
11481	Acvr2b	chr9
208194	Exog	chr9
20271	Scn5a	chr9
20264	Scn10a	chr9
24046	Scn11a	chr9
67561	Wdr48	chr9
74498	Gorasp1	chr9
74052	Ttc21a	chr9
215418	Csrnp1	chr9
22437	Xirp1	chr9
13051	Cx3cr1	chr9
12776	Ccr8	chr9
208638	Slc25a38	chr9
16785	Rpsa	chr9
104433	Snora62	chr9
546166	Gm5922	NA
17433	Mobp	chr9
245049	Myrip	chr9
68969	Eif1b	chr9
215446	Entpd3	chr9
67115	Rpl14	chr9
100502773	NA	NA
100502807	NA	NA
76402	1700020M21Rik	chr9
78060	4930593C16Rik	chr9
12387	Ctnnb1	chr9
209012	Ulk4	chr9
67095	Trak1	chr9
12424	Cck	chr9
69032	Lyzl4	chr9
75384	Lyzl4os	chr9
22354	Vipr1	chr9
215474	Sec22c	chr9
26901	Ss18l2	chr9
18087	Nktr	chr9
320301	E530011L22Rik	chr9
270210	Zfp651	chr9
72330	Klhl40	chr9
74770	Hhatl	chr9
100502861	Ccdc13	chr9
56295	Higd1a	chr9
59289	Ackr2	chr9
13124	Cyp8b1	chr9
69430	1700048O20Rik	chr9
100502928	9430032J07Rik	NA
245050	Gask1a	chr9
215494	Pomgnt2	chr9
20623	Snrk	chr9
102566	Ano10	chr9
67469	Abhd5	chr9
654800	A730085K08Rik	chr9
319626	9530059O14Rik	chr9
387156	Mir138-1	chr9
671232	Topaz1	chr9
382117	Tcaim	chr9
235682	Zfp445	chr9
331045	A530083I20Rik	NA
382118	Zkscan7	chr9
666257	Zfp660	chr9
22646	Zfp105	chr9
66202	1110059G10Rik	chr9
209737	Kif15	chr9
66079	Tmem42	chr9
331046	Tgm4	chr9
69035	Zdhhc3	chr9
66446	Exosc7	chr9
21922	Clec3b	chr9
109332	Cdcp1	chr9
72309	Tmem158	chr9
100502992	NA	NA
102436	Lars2	chr9
29806	Limd1	chr9
83493	Sacm1l	chr9
22599	Slc6a20b	chr9
102680	Slc6a20a	chr9
654467	Gm10052	NA
93730	Lztfl1	chr9
12769	Ccr9	chr9
17281	Fyco1	chr9
80901	Cxcr6	chr9
23832	Xcr1	chr9
12768	Ccr1	chr9
12770	Ccr1l1	NA
12771	Ccr3	chr9
12772	Ccr2	chr9
12774	Ccr5	chr9
630836	2010315B03Rik	chr9
100861606	NA	NA
235779	Nlrp4g	chr9
75135	4930526I15Rik	NA
671650	Gm20783	NA
19054	Ppp2r3d	chr9
17724	mt-Rnr1	NA
17725	mt-Rnr2	NA
17716	ND1	NA
17717	ND2	NA
17708	COX1	NA
17709	COX2	NA
17706	ATP8	NA
17705	ATP6	NA
17710	COX3	NA
17718	ND3	NA
17720	ND4L	NA
17719	ND4	NA
17721	ND5	NA
17722	ND6	NA
17711	CYTB	NA
673652	LOC673652	NA
100042019	LOC100042019	NA
100861749	LOC100861749	NA
100861738	LOC100861738	NA
66776	Pisd-ps3	chrUn_JH584304
100861966	Btbd35f23	chrX
100861971	Btbd35f24	NA
668958	Btbd35f11	NA
630022	Btbd35f18	chrX
668960	Btbd35f10	chrX
74851	Spin2-ps1	chrX
100042159	Btbd35f16	NA
100042168	Btbd35f3	NA
627264	Btbd35f28	chrX
668963	Btbd35f20	chrX
668964	Btbd35f17	chrX
546185	Gm5925	chrX
100042254	Btbd35f4	chrX
100042275	Btbd35f27	chrX
434724	Gm14367	NA
17870	Mycs	chrX
434725	Btbd35f7	chrX
58242	Nudt11	chrX
102991	Ezhip	chrX
102954	Nudt10	chrX
12155	Bmp15	chrX
208431	Shroom4	chrX
71422	5430428K19Rik	NA
331374	Dgkk	chrX
209091	Ccnb3	chrX
11643	Akap4	chrX
12728	Clcn5	chrX
723974	Mir500	chrX
751560	Mir501	chrX
723851	Mir362	chrX
387183	Mir188	chrX
751544	Mir532	chrX
54651	Usp27x	chrX
100270707	Gm14379	chrX
68355	2010204K13Rik	chrX
54646	Ppp1r3f	chrX
78185	Flicr	chrX
20371	Foxp3	chrX
54638	Ccdc22	chrX
54652	Cacna1f	chrX
20977	Syp	chrX
54630	Prickle3	chrX
18824	Plp2	chrX
54634	Magix	chrX
209416	Gpkow	chrX
54636	Wdr45	chrX
54637	Praf2	chrX
54648	Ccdc120	chrX
209446	Tfe3	chrX
54645	Gripap1	chrX
100316807	Mir1198	chrX
16506	Kcnd1	chrX
54644	Otud5	chrX
18715	Pim2	chrX
22232	Slc35a2	chrX
54633	Pqbp1	chrX
21855	Timm17b	chrX
30052	Pcsk1n	chrX
353283	Eras	chrX
15185	Hdac6	chrX
14460	Gata1	chrX
69824	Glod5	chrX
668975	NA	NA
20937	Suv39h1	chrX
100504708	NA	NA
22376	Was	chrX
627782	Gm6787	chrX
73447	Wdr13	chrX
19652	Rbm3	chrX
70226	Rbm3os	chrX
209815	Tbc1d25	chrX
13595	Ebp	chrX
53627	Porcn	chrX
54632	Ftsj1	chrX
209837	Slc38a5	chrX
385312	Ssxb10	chrX
387131	Ssxb9	chrX
67985	Ssxb1	chrX
387132	Ssxb2	chrX
546263	Gm14459	chrX
668976	Ssxb6	chrX
278174	Ssxb3	chrX
387284	Ssxb7	NA
631002	Ssxb8	chrX
382206	Ssx9	chrX
387586	Ssxb5	chrX
625480	Gm6592	chrX
436188	Gm5751	NA
102941	B630019K06Rik	chrX
434726	Fthl17b	chrX
434727	Fthl17c	chrX
100042782	Fthl17d	chrX
83457	Fthl17e	chrX
434728	Fthl17-ps1	chrX
434729	Fthl17f	chrX
75775	4930402K13Rik	chrX
236285	Lancl3	chrX
22439	Xk	chrX
76383	H2al1m	chrX
547154	H2al1k	chrX
100862340	NA	NA
13058	Cybb	chrX
333452	H2al1o	chrX
67117	Dynlt3	chrX
67334	H2ap	chrX
385317	H2al3	chrX
236643	Sytl5	chrX
51795	Srpx	chrX
19893	Rpgr	chrX
18416	Otc	chrX
71180	NA	NA
21912	Tspan7	chrX
68041	Mid1ip1	chrX
100042922	H2al1a	chrX
100042927	H2al1b	chrX
100042929	H2al1c	NA
100042931	H2al1d	chrX
547160	H2al1e	chrX
100042939	H2al1f	NA
100042943	H2al1g	chrX
100042944	H2al1h	NA
100042946	H2al1i	NA
236663	H2al1j	chrX
71458	Bcor	chrX
72937	NA	NA
100043946	Gm14635	chrX
70495	Atp6ap2	chrX
245347	Gm4984	chrX
69155	1810030O07Rik	chrX
26896	Med14	chrX
552913	Gm14634	chrX
70489	5730405O15Rik	chrX
22284	Usp9x	chrX
100043002	Llph-ps2	NA
72122	2010308F09Rik	chrX
13205	Ddx3x	chrX
236690	Nyx	chrX
12361	Cask	chrX
23890	Gpr34	chrX
319200	Gpr82	chrX
385328	H2al1n	chrX
67395	Ppp1r2-ps9	chrX
100503053	Gm14517	NA
66742	Cypt1	chrX
17161	Maoa	chrX
109731	Maob	chrX
17986	Ndp	chrX
74405	Efhc2	chrX
72018	Fundc1	chrX
278181	Gm5073	NA
436196	Gm5755	NA
331391	Gm5123	NA
73547	Dusp21	chrX
22289	Kdm6a	chrX
75905	Dipk2b	chrX
723827	Mir221	chrX
723828	Mir222	chrX
100503338	Gm14636	NA
278255	Tex13c3	chrX
60322	Chst7	chrX
236727	Slc9a7	chrX
19889	Rp2	chrX
382207	Jade3	chrX
19733	Rgn	chrX
104130	Ndufb11	chrX
236732	Rbm10	chrX
22201	Uba1	chrX
18555	Cdk16	chrX
236733	Usp11	chrX
11836	Araf	chrX
20964	Syn1	chrX
21857	Timp1	chrX
18636	Cfp	chrX
13712	Elk1	chrX
22294	Uxt	chrX
320742	A230072C01Rik	chrX
319535	Zfp182	chrX
278203	Spaca5	chrX
245368	Zfp300	chrX
385338	Ssxa1	chrX
100503481	4930453H23Rik	chrX
629024	Gm6938	chrX
331392	Gm5124	NA
11609	Agtr2	chrX
56774	Slc6a14	chrX
76705	Ppp1r2-ps7	chrX
67455	Klhl13	chrX
72404	Wdr44	chrX
236749	Tesl1	chrX
546272	Gm5934	chrX
100043216	Gm4297	chrX
546282	Gm5935	chrX
100040417	Gm2759	NA
382277	Gm5169	chrX
100038977	Gm1993	chrX
100038997	Gm2003	NA
100503930	NA	NA
382275	Gm5168	chrX
100039030	Gm2012	chrX
100039065	Gm2030	chrX
100039078	Gm2036	NA
664829	Slx	chrX
100039120	Gm14525	chrX
619991	Gm6121	chrX
664844	NA	NA
664861	Gm7375	NA
100042175	Gm10230	chrX
100039194	Gm2092	NA
100039208	NA	NA
664877	Gm7386	NA
100039240	Gm10058	chrX
664890	Gm7391	NA
22526	Gm4836	NA
100039324	Gm10147	NA
100039334	Gm2165	NA
664923	Gm7408	NA
100039377	Gm10096	NA
664944	Gm7415	NA
100862354	NA	NA
100042087	Gm3657	NA
100042103	Gm3669	NA
100042109	Gm10488	chrX
100042122	Gm3681	NA
100042144	Gm14632	NA
100504357	Gm14974	NA
664989	Gm7438	NA
100039467	Gm10487	chrX
100862067	Btbd35f29	NA
100040467	NA	NA
100040458	Btbd35f26	NA
100040448	Btbd35f19	NA
100862118	Spin2e	NA
100862274	Btbd35f25	NA
100862314	Gm21637	chrX
100862323	Btbd35f22	NA
100040482	Btbd35f2	chrX
71847	Btbd35f1	NA
100862329	Btbd35f21	chrX
100862341	Btbd35f30	NA
100040533	Btbd35f5	chrX
100040552	Gm2837	NA
100040606	Btbd35f12	chrX
100039419	Gm2223	NA
100040698	Btbd35f15	NA
100040732	Btbd35f14	chrX
100040781	Btbd35f6	NA
100862369	Btbd35f9	NA
100862389	Btbd35f8	NA
100039522	Gm2288	NA
100503691	Gm14552	NA
100039550	Gm10486	chrX
100039573	Gm2318	NA
100039585	Gm14819	NA
75974	Dock11	chrX
16164	Il13ra1	chrX
72693	Zcchc12	chrX
547166	Gm6023	NA
74365	Lonrf3	chrX
621901	Gm6268	chrX
53328	Pgrmc1	chrX
338351	Akap17b	chrX
194744	Slc25a43	chrX
11740	Slc25a5	chrX
69591	Mdrl	NA
100503771	NA	NA
77644	Steep1	chrX
22209	Ube2a	chrX
77286	Nkrf	chrX
100534633	Gm15008	chrX
56526	Septin6	chrX
245381	Sowahd	chrX
67248	Rpl39	chrX
100503795	Gm19899	NA
104369	Snora69	chrX
68134	Upf3b	chrX
67050	Nkap	chrX
434756	Akap14	chrX
54405	Ndufa1	chrX
69942	Rnf113a1	chrX
194854	Gm9	chrX
385343	Rhox1	chrX
75199	Rhox2a	chrX
382209	Rhox3a	chrX
664609	Rhox4a	chrX
100861623	Rhox3a2	NA
100861640	Rhox4a2	NA
100039913	Rhox2b	chrX
57737	Rhox4b	chrX
100039948	Rhox2c	chrX
100135654	Rhox3c	chrX
434759	Rhox4c	chrX
434760	Rhox2d	chrX
546295	Rhox3d-ps	NA
664610	Rhox4d	chrX
100040016	Rhox2e	chrX
100135657	Rhox3e	chrX
194856	Rhox4e	chrX
434764	Rhox2f	chrX
621852	Rhox3f	chrX
636177	Rhox4f	chrX
546294	Rhox3g	chrX
434766	Rhox2g	chrX
664608	Rhox4g	chrX
434758	Rhox3h	chrX
622301	Rhox2h	chrX
622311	Rhox2-ps	NA
18617	Rhox5	chrX
19202	Rhox6	chrX
547168	Rhox7a	chrX
434768	Rhox8	chrX
104384	Rhox9	chrX
436199	Btg1b	chrX
194735	Btg1c	chrX
434769	Rhox10	chrX
194738	Rhox11	chrX
382282	Rhox12	chrX
73614	Rhox13	chrX
56805	Zbtb33	chrX
245386	Tmem255a	chrX
100526512	Mir3110	chrX
67821	Atp1b4	chrX
16784	Lamp2	chrX
72584	Cul4b	chrX
68995	Mcts1	chrX
59048	C1galt1c1	chrX
77883	6030498E09Rik	chrX
78631	Cypt15	chrX
100504400	Cypt14	chrX
53623	Gria3	chrX
331401	Thoc2	chrX
11798	Xiap	chrX
20843	Stag2	chrX
100039899	Tex13d	NA
20400	Sh2d1a	chrX
23963	Tenm1	chrX
236774	NA	NA
245403	Dcaf12l2	chrX
245404	Dcaf12l1	chrX
68800	Prr32	chrX
75133	4930515L19Rik	chrX
73360	Actrt1	chrX
434775	Gm5636	NA
93761	Smarca1	chrX
320634	Ocrl	chrX
30878	Apln	chrX
170745	Xpnpep2	chrX
74131	Sash3	chrX
208884	Zdhhc9	chrX
72554	Utp14a	chrX
100500713	9530027J09Rik	NA
320376	Bcorl1	chrX
56501	Elf4	chrX
26926	Aifm1	chrX
19337	Rab33a	chrX
208968	Zfp280c	chrX
20523	Slc25a14	chrX
236781	Gpr119	chrX
209003	Rbmx2	chrX
209005	Fsip2l	chrX
209224	Enox2	chrX
75404	Arhgap36	chrX
100041697	Gm14719	NA
236784	Olfr1320	chrX
236785	Olfr1321	chrX
209268	Igsf1	chrX
257978	Olfr1322	chrX
258385	Olfr1323	chrX
258289	Olfr1324	chrX
100504564	NA	NA
103012	Firre	chrX
70415	Stk26	chrX
385354	Frmd7	chrX
72065	Rap2c	chrX
171170	Mbnl3	chrX
50786	Hs6st2	chrX
83563	Usp26	chrX
74279	Magea14	chrX
14735	Gpc4	chrX
14734	Gpc3	chrX
100861693	NA	NA
751531	Mir717	chrX
100504594	A630012P03Rik	chrX
723852	Mir363	chrX
723942	Mir92-2	chrX
387195	Mir19b-2	chrX
723923	Mir20b	chrX
100124431	Mir18b	chrX
723829	Mir106a	chrX
751866	Kis2	NA
100041925	Gm14586	NA
434778	Ccdc160	chrX
70998	Phf6	chrX
15452	Hprt	chrX
100861729	NA	NA
751532	Mir450b	chrX
723869	Mir450-1	chrX
723938	Mir450-2	chrX
723901	Mir542	chrX
72575	C430049B03Rik	chrX
723910	Mir351	chrX
723879	Mir503	chrX
723907	Mir322	chrX
56096	Plac1	chrX
78755	Fam122b	chrX
73866	Fam122c	chrX
70380	Mospd1	chrX
69501	Etd	chrX
71159	4933416I08Rik	NA
72865	Rtl8c	NA
66158	Rtl8a	chrX
553127	Rtl8b	chrX
100504039	Gm53064	chrX
75013	Ct55	chrX
75514	1700013H16Rik	chrX
333473	Zfp36l3	NA
22441	Xlr	chrX
100040260	Atf1-ps	NA
100040317	Gm14598	NA
625508	Gm14596	chrX
666096	Gm14594	NA
100040867	Gm16405	chrX
100040894	Gm16430	NA
666122	Gm14595	chrX
666135	Gm14590	NA
666151	Gm7950	NA
666161	Gm7958	NA
75140	Slxl1	chrX
626274	Gm6660	NA
625210	Gm14625	chrX
100039055	Gm16404	chrX
626315	Gm6664	NA
666107	Gm14623	NA
70691	3830403N18Rik	chrX
331416	Gm773	chrX
72030	1600025M17Rik	chrX
78619	Zfp449	chrX
320237	Smim10l2a	chrX
236790	Ints6l	chrX
100504519	NA	NA
270599	Gm648	chrX
236792	Mmgt1	chrX
100628628	Mir5116	chrX
236794	Slc9a6	chrX
14199	Fhl1	chrX
320923	Map7d3	chrX
236798	Adgrg4	chrX
12209	Brs3	chrX
72459	Htatsf1	chrX
170828	Vgll1	chrX
100502842	Gm14718	chrX
21947	Cd40lg	chrX
73341	Arhgef6	chrX
19655	Rbmx	chrX
353374	Snord61	chrX
245423	Tm9sf5	chrX
245424	Gpr101	chrX
22773	Zic3	chrX
75352	Magea13	chrX
100862172	NA	NA
14168	Fgf13	chrX
100124476	Mir504	chrX
14071	F9	chrX
434782	Gm5637	NA
109904	Mcf2	chrX
320940	Atp11c	chrX
751545	Mir505	chrX
631784	Gm7073	chrX
279618	Gm715	chrX
20675	Sox3	chrX
331424	Cdr1os	chrX
631990	Cdr1	chrX
320247	C030023E24Rik	NA
245440	Gm4988	chrX
434784	Ldoc1	chrX
74437	Magec2	chrX
70936	4931400O07Rik	NA
75545	Tslrn1	chrX
671878	Sms-ps	NA
627470	Gm6760	chrX
70696	Magea9	chrX
245446	Slitrk4	chrX
70062	Ctag2	chrX
74862	4930447F04Rik	NA
245450	Slitrk2	chrX
100861774	NA	NA
100049546	Mir743	chrX
100124496	Mir743b	chrX
100049548	Mir742	chrX
100124462	Mir883a	chrX
100124493	Mir883b	chrX
723939	Mir471	chrX
100049545	Mir741	chrX
723887	Mir463	chrX
100124480	Mir880	chrX
100124479	Mir878	chrX
100124460	Mir881	chrX
100124478	Mir871	chrX
723873	Mir470	chrX
100124441	Mir465c-1	chrX
100124473	Mir465b-1	chrX
100124464	Mir465c-2	NA
100124440	Mir465b-2	chrX
723888	Mir465	chrX
382217	Gm1140	chrX
666842	Gm14692	NA
66780	4933436I01Rik	chrX
387197	Mir201	chrX
723918	Mir547	chrX
100124449	Mir509	chrX
236844	Gm4910	NA
100038638	Fmr1os	NA
14265	Fmr1	chrX
207854	Fmr1nb	chrX
100040244	Styx-ps	NA
627927	Gm6812	chrX
14266	Aff2	chrX
74305	1700111N16Rik	chrX
75509	1700020N15Rik	chrX
15931	Ids	chrX
68618	Eola1	chrX
619303	4930567H17Rik	chrX
628012	Gm16441	NA
236848	Tmem185a	chrX
628053	Gm14725	chrX
333639	Mamld1	chrX
667013	Gm14730	NA
17772	Mtm1	chrX
53332	Mtmr1	chrX
171486	Cd99l2	chrX
15354	Hmgb3	chrX
14765	Gpr50	chrX
67048	Vma21	chrX
382221	Gm1141	chrX
208748	Prrg3	chrX
77905	Fate1	chrX
12789	Cnga2	chrX
17140	Magea4	chrX
14404	Gabre	chrX
723894	Mir224	chrX
723919	Mir452	chrX
236852	Magea10	chrX
14396	Gabra3	chrX
100316827	Mir767	chrX
100124463	Mir105	chrX
57249	Gabrq	chrX
26370	Cetn2	chrX
18194	Nsdhl	chrX
22673	Zfp185	chrX
100316779	Mir2137	chrX
385377	Pnma5	chrX
245468	Pnma3	chrX
434794	Xlr4a	chrX
22445	Xlr3a	chrX
574438	Xlr5a	chrX
574404	Pwwp4a	chrX
574405	Pwwp4b	chrX
627081	Xlr5b	chrX
100504429	Spin2d	chrX
574437	Xlr3b	chrX
27083	Xlr4b	chrX
14070	F8a	chrX
72891	Xlr4c	chrX
22446	Xlr3c	chrX
27084	Xlr5c	chrX
434795	Pwwp4-ps	NA
27081	Zfp275	chrX
22754	Zfp92	chrX
24102	Trex2	chrX
73738	Haus7	chrX
100504490	NA	NA
12111	Bgn	chrX
100861843	NA	NA
320707	Atp2b3	chrX
75590	Dusp9	chrX
93843	Pnck	chrX
102857	Slc6a8	chrX
27061	Bcap31	chrX
11666	Abcd1	chrX
140571	Plxnb3	chrX
56504	Srpk3	chrX
15929	Idh3g	chrX
20832	Ssr4	chrX
245469	Pdzd4	chrX
16728	L1cam	chrX
12000	Avpr2	chrX
171207	Arhgap4	chrX
56292	Naa10	chrX
19703	Renbp	chrX
15161	Hcfc1	chrX
16179	Irak1	chrX
100628601	Mir5132	chrX
751533	Mir718	chrX
17257	Mecp2	chrX
14539	Opn1mw	chrX
385380	Tex28	chrX
83553	Tktl1	chrX
192176	Flna	chrX
13726	Emd	chrX
110954	Rpl10	chrX
104368	Snora70	chrX
69537	Dnase1l1	chrX
66826	Tafazzin	chrX
54411	Atp6ap1	chrX
14567	Gdi1	chrX
108160	Fam50a	chrX
18846	Plxna3	chrX
66192	Lage3	chrX
27643	Ubl4a	chrX
214601	Slc10a3	chrX
66294	Fam3a	chrX
16151	Ikbkg	chrX
14381	G6pdx	chrX
628456	Ctag2l1	chrX
258393	Olfr1325	chrX
434797	Pwwp4c	chrX
667379	Spin2-ps2	NA
667387	Xlr4d-ps	NA
628518	Ctag2l2	chrX
100041594	Spin2-ps3	NA
546325	Pwwp4d	chrX
628573	Gm6897	NA
100041642	Spin2-ps4	NA
669291	Gm15363	NA
100503280	Gm38425	chrX
210710	Gab3	chrX
245474	Dkc1	chrX
17524	Mpp1	chrX
434800	Smim9	chrX
14069	F8	chrX
67391	Fundc2	chrX
17763	Mtcp1	chrX
210766	Brcc3	chrX
22327	Vbp1	chrX
67790	Rab39b	chrX
74396	4933407K13Rik	chrX
102866	Pls3	chrX
667537	Gm8692	NA
238829	Cldn34b3	chrX
619294	Cldn34b4	chrX
74987	Cldn34d	chrX
21372	Tbl1x	chrX
628893	Cldn34-ps	chrX
19108	Prkx	chrX
54192	Pbsn	chrX
628923	Gm14744	chrX
71351	5430402E10Rik	chrX
18249	Obp1a	chrX
546335	Gm5938	chrX
628991	Obp1b	chrX
236874	Gm14743	chrX
74910	4930480E11Rik	chrX
546336	Prrg1	chrX
70864	Fam47c	chrX
667736	NA	NA
100041373	NA	NA
636104	Cfap47	chrX
71967	Mageb16	chrX
192216	Tmem47	chrX
245492	4930595M18Rik	chrX
13405	Dmd	chrX
100502723	Tsga8	chrX
71996	Fthl17a	chrX
66724	Tab3	chrX
14933	Gk	chrX
100041562	Gm14762	chrX
71398	Tasl	chrX
73495	Samt3	chrX
11614	Nr0b1	chrX
434903	Mageb4	chrX
245502	Gm41	NA
331461	Il1rapl1	chrX
245506	Ppp4r3c-ps	NA
100499530	Mir1906-2	NA
18630	Dcaf8l	chrX
245509	4932429P05Rik	chrX
245511	4930415L06Rik	chrX
212952	Mageb11	chrX
17146	Mageb2	chrX
278167	Mageb6b1	chrX
667988	Mageb6b2	NA
73487	1700084M14Rik	chrX
236891	NA	NA
629542	Mageb5b	chrX
74271	Mageb5	chrX
278087	Gm5071	chrX
17145	Mageb1	chrX
215641	Mageb18	chrX
668061	NA	NA
546347	Gm5941	chrX
100042663	1700003E24Rik	NA
69357	BC061195	chrX
11878	Arx	chrX
18968	Pola1	chrX
236899	Pcyt1b	chrX
236900	Pdk3	chrX
385493	AU015836	chrX
629591	Gm6987	NA
22764	Zfx	chrX
26905	Eif2s3x	chrX
236904	Klhl15	chrX
631145	Fam90a1b	chrX
68316	Apoo	chrX
100503393	Gm14827	chrX
94275	Maged1	chrX
14853	Gspt2	chrX
668166	Zxdb	chrX
631331	NA	NA
668171	Zxda	chrX
270624	Spin4	chrX
236915	Arhgef9	chrX
72345	Amer1	chrX
70392	Asb12	chrX
245522	Zc4h2	chrX
547176	Zc3h12b	chrX
76386	1700010D01Rik	chrX
76130	Las1l	chrX
100503437	Gm19691	NA
17698	Msn	chrX
100503808	Gm14925	NA
100038363	F630028O10Rik	chrX
723814	Mir223	chrX
278180	Vsig4	chrX
245525	Hsf3	chrX
15203	Heph	chrX
76206	Gpr165	chrX
668236	Gm9059	NA
245526	Pgr15l	chrX
245527	Eda2r	chrX
11835	Ar	chrX
94190	Ophn1	chrX
77929	Yipf6	chrX
236920	Stard8	chrX
13641	Efnb1	chrX
100038584	Gm14812	chrX
18744	Pja1	chrX
100042947	NA	NA
620592	Nalf2	chrX
13607	Eda	chrX
751534	Mir676	chrX
245532	Awat2	chrX
408193	Otud6a	chrX
18518	Igbp1	chrX
668257	Dgat2l6	chrX
245533	Awat1	chrX
57385	P2ry4	chrX
170735	Arr3	chrX
72621	Pdzd11	chrX
16571	Kif4	chrX
71584	Gdpd2	chrX
53310	Dlg3	chrX
83558	Tex11	chrX
11989	Slc7a3	chrX
55988	Snx12	chrX
54601	Foxo4	chrX
245536	Gm614	chrX
16186	Il2rg	chrX
100503548	Gm19763	NA
59024	Med12	chrX
245537	Nlgn3	chrX
14618	Gjb1	chrX
56364	Zmym3	chrX
53610	Nono	chrX
26549	Itgb1bp2	chrX
270627	Taf1	chrX
108155	Ogt	chrX
12766	Cxcr3	chrX
212753	NA	NA
382231	8030474K03Rik	chrX
100042480	Nhsl2	chrX
331474	Rtl5	chrX
69713	Pin4	chrX
236930	Ercc6l	chrX
100503934	NA	NA
20102	Rps4x	chrX
12705	Cited1	chrX
434825	Gm14858	chrX
70315	Hdac8	chrX
18679	Phka1	chrX
668339	Gm9112	chrX
632708	Dmrtc1b	chrX
100504003	Gm14839	NA
668349	NA	NA
382233	Gm5166	chrX
71083	Dmrtc1c1	chrX
668357	Dmrtc1c2	chrX
73300	1700031F05Rik	chrX
70887	Dmrtc1a	chrX
75443	1700011M02Rik	chrX
69388	1700018G05Rik	chrX
331480	Gm5126	NA
668382	Pabpc1l2b	NA
17954	Nap1l2	chrX
668217	Gm9050	NA
75106	4930519F16Rik	chrX
12592	Cdx4	chrX
12212	Chic1	chrX
22127	Tsx	chrX
22097	Tsix	chrX
213742	Xist	chrX
70252	Jpx	chrX
676246	Gm9670	NA
668415	Gm53177	NA
78878	Ftx	chrX
100124494	Mir421	chrX
751546	Mir374b	chrX
100526513	Mir374c	chrX
75064	Zcchc13	chrX
20502	Slc16a2	chrX
621381	Gm6222	NA
19820	Rlim	chrX
245555	Nexmif	chrX
751535	Mir672	chrX
11306	Abcb7	chrX
621542	NA	NA
331487	Uprt	chrX
108672	Zdhhc15	chrX
76643	1700121L16Rik	chrX
272790	Magee2	chrX
